id,tipoID,login,relacionU
2829822099,CEDULA,URIDING0,ESTUDIANTE
8632258028,CARNET_U,ARIBA1,TRABAJADOR
8930277713,PASAPORTE,SSARSON2,PROFESOR
5391930987,CEDULA,TKNEAL3,PROFESOR
8849754965,PASAPORTE,DSIMKISS4,PROFESOR
9879759281,CEDULA,AHANES5,PROFESOR
3045159176,CARNET_U,STHEBEAU6,TRABAJADOR
6262894411,CARNET_U,DKNIGHTS7,TRABAJADOR
2211155650,CEDULA,BKLAWI8,PROFESOR
8571044368,PASAPORTE,JBAVIDGE9,TRABAJADOR
7624558793,CEDULA,MGLAWSOPA,TRABAJADOR
2489770047,CARNET_U,KYARRALLB,ESTUDIANTE
9110444645,CEDULA,CHOUNSOMC,PROFESOR
4329301598,CEDULA,EVILLARD,TRABAJADOR
1600219799,CEDULA,ABAYNONE,TRABAJADOR
7756183665,CEDULA,DIDIENSF,ESTUDIANTE
6673197323,PASAPORTE,SSAWYERSG,TRABAJADOR
2515770029,CEDULA,GASPLANDH,PROFESOR
3356424211,CEDULA,PCANAANI,PROFESOR
6662319929,PASAPORTE,SFURBYJ,PROFESOR
5197916303,CARNET_U,NKEYK,ESTUDIANTE
2478308762,PASAPORTE,UAPPLEFORDL,PROFESOR
2156532141,CEDULA,SCHAFFERM,ESTUDIANTE
0107206218,CEDULA,BLARDEZN,ESTUDIANTE
4247947869,PASAPORTE,SMUDGEO,TRABAJADOR
3031946332,CEDULA,RCONSTERDINEP,ESTUDIANTE
6672682872,PASAPORTE,PPARSISSONQ,PROFESOR
4282738081,CARNET_U,MCAPRONR,TRABAJADOR
7098053996,PASAPORTE,LNAISBITTS,TRABAJADOR
4888760578,CEDULA,SWALBROOKT,ESTUDIANTE
4161864760,CARNET_U,EHARROWERU,TRABAJADOR
1434989348,PASAPORTE,WDERECHTERV,TRABAJADOR
3570212092,CARNET_U,FHAUGEHW,TRABAJADOR
0840041357,PASAPORTE,KSENDALLX,TRABAJADOR
6654551230,CARNET_U,DDILLANDY,TRABAJADOR
5216092803,CARNET_U,EISLIPZ,PROFESOR
1981114920,PASAPORTE,LMARUSIK10,TRABAJADOR
8086485099,PASAPORTE,DWABEY11,PROFESOR
1090626851,CARNET_U,NGLUYAS12,TRABAJADOR
7453670292,CARNET_U,SKAMINSKI13,TRABAJADOR
4381598229,PASAPORTE,OBOTE14,ESTUDIANTE
2416352008,CARNET_U,GPENTICOST15,PROFESOR
0276282434,CARNET_U,KCRICH16,TRABAJADOR
9730879427,PASAPORTE,IROSEL17,ESTUDIANTE
2328762123,CARNET_U,SESCOTT18,PROFESOR
6566701796,CEDULA,BMARCAM19,TRABAJADOR
1621808300,PASAPORTE,RPARKYN1A,ESTUDIANTE
7548228902,CEDULA,AWAKEFORD1B,ESTUDIANTE
1114238252,PASAPORTE,EMCALL1C,TRABAJADOR
1315494825,CEDULA,PNAIRNS1D,TRABAJADOR
2736158059,CEDULA,AFAIRS1E,TRABAJADOR
2617191958,CARNET_U,TCASSE1F,PROFESOR
0344555607,CEDULA,TLIPPINGWELL1G,ESTUDIANTE
4708352735,PASAPORTE,MCORONA1H,TRABAJADOR
5920958081,CEDULA,MWARDLOW1I,ESTUDIANTE
8892334638,CEDULA,LGROVES1J,TRABAJADOR
7118653365,CARNET_U,CMCHIRRIE1K,ESTUDIANTE
3731818760,CEDULA,SKIVLEHAN1L,PROFESOR
4632074829,PASAPORTE,TTUTIN1M,ESTUDIANTE
8171815081,PASAPORTE,MCHAMLEY1N,PROFESOR
0687629411,CARNET_U,CKELSALL1O,ESTUDIANTE
6077290459,CARNET_U,ATHOMASSET1P,PROFESOR
7122538583,CARNET_U,CKELWICK1Q,TRABAJADOR
2708662880,CARNET_U,MSHETLIFF1R,PROFESOR
2353268528,CEDULA,MGANTLEY1S,ESTUDIANTE
5123737510,CARNET_U,CCAMPE1T,PROFESOR
0624764133,CARNET_U,KMACDAID1U,TRABAJADOR
0680696237,CEDULA,JNEISSEN1V,TRABAJADOR
5002691595,CARNET_U,SDONET1W,ESTUDIANTE
4650091667,PASAPORTE,MLEMMENS1X,PROFESOR
5139866358,CARNET_U,HCOATSWORTH1Y,PROFESOR
1097629929,PASAPORTE,CSPURRET1Z,TRABAJADOR
0424458284,CEDULA,KRATHBOURNE20,TRABAJADOR
6088275464,PASAPORTE,DCOLDRIDGE21,PROFESOR
2584350866,PASAPORTE,LSCOULLAR22,ESTUDIANTE
9053541055,CEDULA,BMCSORLEY23,ESTUDIANTE
7334293347,CEDULA,DOVENDALE24,ESTUDIANTE
4040945239,CEDULA,JSHELDON25,TRABAJADOR
6534777665,PASAPORTE,DRIZZINI26,PROFESOR
7258015043,CEDULA,DVASNEV27,PROFESOR
0130889482,CEDULA,ADAETH28,ESTUDIANTE
4040320867,CARNET_U,HYVES29,TRABAJADOR
2810076839,PASAPORTE,EGRIMSDIKE2A,TRABAJADOR
1894055101,CEDULA,RKEARLEY2B,PROFESOR
0459497693,PASAPORTE,OMAYOR2C,TRABAJADOR
0927675188,CARNET_U,BBIKKER2D,PROFESOR
6358550802,PASAPORTE,BLOWTEN2E,TRABAJADOR
3091578933,CEDULA,EZANNELLI2F,ESTUDIANTE
4087285871,CEDULA,HTEAL2G,PROFESOR
9294132110,PASAPORTE,ADABER2H,TRABAJADOR
2674055790,CEDULA,MSIGARS2I,ESTUDIANTE
1226275664,CEDULA,NMCBOYLE2J,ESTUDIANTE
6366429553,CEDULA,KGOLDRING2K,TRABAJADOR
8054720955,CEDULA,NBEEKMAN2L,PROFESOR
5059979776,CEDULA,SBILOFSKY2M,ESTUDIANTE
2312419300,CEDULA,RHOWETT2N,TRABAJADOR
1554989582,CEDULA,GWYRILL2O,TRABAJADOR
3779925354,CEDULA,KVANGO2P,PROFESOR
4613970040,PASAPORTE,JCREMER2Q,PROFESOR
1981432329,PASAPORTE,EBROTHWELL2R,PROFESOR
0953351424,PASAPORTE,MCRILLEY2S,PROFESOR
9484822606,PASAPORTE,CORPEN2T,ESTUDIANTE
6586418941,CARNET_U,ECHITSON2U,ESTUDIANTE
2289053317,CARNET_U,HPLUMLEY2V,TRABAJADOR
7480021879,CARNET_U,SESMEAD2W,TRABAJADOR
2586847083,PASAPORTE,HOVERALL2X,TRABAJADOR
8085981386,PASAPORTE,KGLADDING2Y,PROFESOR
6946946057,CEDULA,WRAINTON2Z,ESTUDIANTE
0486115259,PASAPORTE,EHATCHETT30,PROFESOR
1478630353,CEDULA,MDEPPEN31,TRABAJADOR
5852376752,CARNET_U,TCATHRO32,TRABAJADOR
0189826177,PASAPORTE,DRISOM33,TRABAJADOR
3748640889,CARNET_U,GFORKER34,TRABAJADOR
1638668507,CEDULA,MCALLOW35,ESTUDIANTE
8723233591,CARNET_U,CTUCKER36,PROFESOR
7154665599,CEDULA,HRUBRA37,PROFESOR
2158280514,CARNET_U,CMATTINGLY38,ESTUDIANTE
0623709643,CEDULA,FSTEELS39,ESTUDIANTE
8417411259,CARNET_U,LSOALL3A,ESTUDIANTE
0206160178,CARNET_U,DCARAH3B,PROFESOR
1340331063,CEDULA,MMACNAMARA3C,ESTUDIANTE
5572518271,PASAPORTE,ACOLLACOMBE3D,TRABAJADOR
3345963914,PASAPORTE,JHANDSLIP3E,PROFESOR
7997141618,CEDULA,MBINDLEY3F,ESTUDIANTE
6095320941,CARNET_U,KCOOLICAN3G,TRABAJADOR
3333077183,CARNET_U,ARAYLTON3H,PROFESOR
0440497116,PASAPORTE,CHASLUM3I,TRABAJADOR
7382223035,CEDULA,ASTRANG3J,TRABAJADOR
4747762787,CARNET_U,EBARTOLIC3K,ESTUDIANTE
5387647575,CEDULA,RGIORGI3L,ESTUDIANTE
9094293072,CEDULA,AWALSHAW3M,PROFESOR
5007219606,CEDULA,SEMBLEN3N,ESTUDIANTE
7921091555,CARNET_U,MBARNETT3O,PROFESOR
7626079523,CARNET_U,KNEWBURN3P,PROFESOR
6945332934,PASAPORTE,JGROUVEL3Q,TRABAJADOR
6348366499,CEDULA,DDIGGLE3R,ESTUDIANTE
9921832867,CEDULA,DDURBER3S,ESTUDIANTE
4506104234,CEDULA,KDARLASSON3T,ESTUDIANTE
6109464325,CARNET_U,JPOSER3U,TRABAJADOR
8115487007,CEDULA,AGADDIE3V,ESTUDIANTE
8108932637,PASAPORTE,SBLACKHAM3W,ESTUDIANTE
6200537461,CARNET_U,OSALLIS3X,TRABAJADOR
2231399741,CEDULA,DBREAZEALL3Y,PROFESOR
0775997692,CARNET_U,SBONNIER3Z,ESTUDIANTE
5764684773,PASAPORTE,JSACCO40,PROFESOR
7947789118,CARNET_U,DJOHNSSON41,PROFESOR
6723410181,CEDULA,EGOUNDRY42,TRABAJADOR
5419841126,CEDULA,HJUNES43,ESTUDIANTE
3796208568,PASAPORTE,HPLAIT44,ESTUDIANTE
9544098089,PASAPORTE,BFAGG45,TRABAJADOR
1092552146,CARNET_U,SDONAGHY46,TRABAJADOR
7843670823,PASAPORTE,OFERRIER47,ESTUDIANTE
6440506366,CARNET_U,NAHRENS48,TRABAJADOR
6054693387,CARNET_U,ADAVIDESCU49,TRABAJADOR
4387565985,PASAPORTE,AORMSTON4A,PROFESOR
1513424289,CARNET_U,AGRAITH4B,ESTUDIANTE
3101346371,CARNET_U,SJANOUT4C,TRABAJADOR
3054913929,PASAPORTE,MROPKINS4D,PROFESOR
1428868135,CEDULA,ATASH4E,ESTUDIANTE
5797666294,CARNET_U,COSMANT4F,PROFESOR
5978224382,PASAPORTE,PDARLISON4G,ESTUDIANTE
0447464590,PASAPORTE,YSALTMARSH4H,TRABAJADOR
9142693896,CARNET_U,LJEVON4I,PROFESOR
9922254603,CARNET_U,ISIMKISS4J,PROFESOR
6849898817,CEDULA,RDEMARE4K,PROFESOR
5864094218,CEDULA,NCANTON4L,ESTUDIANTE
6408444598,CEDULA,CWAVELL4M,TRABAJADOR
9761265358,CARNET_U,ZHOVENDEN4N,PROFESOR
5301032968,CEDULA,VBAZEK4O,PROFESOR
8415014058,PASAPORTE,PMALES4P,TRABAJADOR
8680568953,CEDULA,JCLEMMENS4Q,PROFESOR
7344342006,PASAPORTE,BROSTON4R,PROFESOR
2097230148,CARNET_U,JKRUGMANN4S,TRABAJADOR
5324022861,PASAPORTE,JYAKOLEV4T,ESTUDIANTE
3990405993,PASAPORTE,LELIZABETH4U,TRABAJADOR
0826905315,CEDULA,LREICHARDT4V,TRABAJADOR
9543717036,CARNET_U,PSIVORN4W,PROFESOR
6525625238,PASAPORTE,LPAULING4X,ESTUDIANTE
9504414656,CEDULA,CDILSTON4Y,ESTUDIANTE
8493701823,CEDULA,MGUILLOU4Z,ESTUDIANTE
9453676276,CEDULA,RWERENDELL50,TRABAJADOR
5726308840,CEDULA,CHUNNISETT51,TRABAJADOR
3306788139,CARNET_U,NPHILIPPSOHN52,PROFESOR
7182091461,CARNET_U,LMAGNE53,PROFESOR
0662037987,CEDULA,DHOWITT54,PROFESOR
